label,pattern,replace,language
dispersal_term,cone seminífero,seed cone,portuguese
dispersal_term,cones seminíferos,seed cone,portuguese
dispersal_term,cone baciforme,berry-like cone,portuguese
dispersal_term,cones baciformes,berry-like cone,portuguese
dispersal_term,legume,legume,portuguese
dispersal_term,legumes,legume,portuguese
dispersal_term,vagem,pod,portuguese
dispersal_term,vagens,pod,portuguese
dispersal_term,noz alada,winged nut,portuguese
dispersal_term,nozes aladas,winged nut,portuguese
dispersal_term,noz,nut,portuguese
dispersal_term,nozes,nut,portuguese
dispersal_term,nuculânio,nuculanium,portuguese
dispersal_term,nuculânios,nuculanium,portuguese
dispersal_term,sâmara,samaras,portuguese
dispersal_term,sâmaras,samaras,portuguese
dispersal_term,sâmara alada,winged samara,portuguese
dispersal_term,sâmaras aladas,winged samara,portuguese
dispersal_term,câmara,camara,portuguese
dispersal_term,câmaras,camara,portuguese
dispersal_term,mericárpio,mericarp,portuguese
dispersal_term,mericárpios,mericarp,portuguese
dispersal_term,sorose,sorosis,portuguese
dispersal_term,soroses,sorosis,portuguese
dispersal_term,sicônio,syconium,portuguese
dispersal_term,sicônios,syconium,portuguese
dispersal_term,asa,wing,portuguese
dispersal_term,asas,wing,portuguese
dispersal_term,semente alada,winged seed,portuguese
dispersal_term,sementes aladas,winged seed,portuguese
dispersal_term,pelo seminífero,seed hairs,portuguese
dispersal_term,pelos seminíferos,seed hairs,portuguese
dispersal_term,tufo de pelos,tuft of hairs,portuguese
dispersal_term,tufos de pelos,tuft of hairs,portuguese
dispersal_term,semente arilada,arillate seed,portuguese
dispersal_term,sementes ariladas,arillate seed,portuguese
dispersal_term,arilódio,arillode,portuguese
dispersal_term,arilódios,arillode,portuguese
dispersal_term,pulpa comestível,edible pulp,portuguese
dispersal_term,pulpas comestíveis,edible pulp,portuguese
dispersal_term,tegumento seminal carnoso,fleshy seed coat,portuguese
dispersal_term,tegumentos seminais carnosos,fleshy seed coat,portuguese
dispersal_term,polposa,pulpy,portuguese
dispersal_term,polposas,pulpy,portuguese
dispersal_term,polposo,pulpy,portuguese
dispersal_term,polposos,pulpy,portuguese
dispersal_term,fruto polposo,pulpy fruit,portuguese
dispersal_term,frutos polposos,pulpy fruit,portuguese
dispersal_term,semente inclusa em arilo,seed enclosed in aril,portuguese
dispersal_term,sementes inclusas em arilo,seed enclosed in aril,portuguese
dispersal_term,pulpa doce,sweet pulp,portuguese
dispersal_term,pulpas doces,sweet pulp,portuguese
dispersal_term,carrapichosa,burr-like,portuguese
dispersal_term,carrapichosas,burr-like,portuguese
dispersal_term,carrapichoso,burr-like,portuguese
dispersal_term,carrapichosos,burr-like,portuguese
dispersal_term,carrapicho,burrs,portuguese
dispersal_term,carrapichos,burrs,portuguese
dispersal_term,aderente,clinging,portuguese
dispersal_term,aderentes,clinging,portuguese
dispersal_term,gloquídeo,glochidia,portuguese
dispersal_term,gloquídeos,glochidia,portuguese
dispersal_term,espinho,spines,portuguese
dispersal_term,espinhos,spines,portuguese
dispersal_term,espinhosa,spiny,portuguese
dispersal_term,espinhosas,spiny,portuguese
dispersal_term,espinhoso,spiny,portuguese
dispersal_term,espinhosos,spiny,portuguese
dispersal_term,adesiva,adhesive,portuguese
dispersal_term,adesivas,adhesive,portuguese
dispersal_term,adesivo,adhesive,portuguese
dispersal_term,adesivos,adhesive,portuguese
dispersal_term,mucilagem,mucilage,portuguese
dispersal_term,mucilagens,mucilage,portuguese
dispersal_term,semente pegajosa,sticky seed,portuguese
dispersal_term,sementes pegajosas,sticky seed,portuguese
dispersal_term,semente viscosa,viscid seed,portuguese
dispersal_term,sementes viscosas,viscid seed,portuguese
dispersal_term,elaióssomo,elaiosome,portuguese
dispersal_term,elaióssomos,elaiosome,portuguese
dispersal_term,câmara de ar,air chambers,portuguese
dispersal_term,câmaras de ar,air chambers,portuguese
dispersal_term,cheia de ar,air-filled,portuguese
dispersal_term,cheio de ar,air-filled,portuguese
dispersal_term,pericarpo flutuante,buoyant pericarp,portuguese
dispersal_term,pericarpos flutuantes,buoyant pericarp,portuguese
dispersal_term,suberosa,corky,portuguese
dispersal_term,suberosas,corky,portuguese
dispersal_term,suberoso,corky,portuguese
dispersal_term,suberosos,corky,portuguese
dispersal_term,flutuando,float,portuguese
dispersal_term,flutuar,float,portuguese
dispersal_term,flutuante,floating,portuguese
dispersal_term,flutuantes,floating,portuguese
dispersal_term,flutua,floats,portuguese
dispersal_term,flutuam,floats,portuguese
dispersal_term,deiscente elasticamente,elastically dehiscent,portuguese
dispersal_term,deiscentes elasticamente,elastically dehiscent,portuguese
dispersal_term,deiscência explosiva,explosive dehiscence,portuguese
dispersal_term,deiscências explosivas,explosive dehiscence,portuguese
dispersal_term,deiscente violentamente,forcefully dehiscent,portuguese
dispersal_term,deiscentes violentamente,forcefully dehiscent,portuguese
dispersal_term,ejecção de sementes,seed ejection,portuguese
dispersal_term,ejecções de sementes,seed ejection,portuguese
dispersal_term,semente ejectada,seeds ejected,portuguese
dispersal_term,sementes ejectadas,seeds ejected,portuguese
dispersal_term,bolota,acorn,portuguese
dispersal_term,bolotas,acorn,portuguese
dispersal_term,tegumento seminal duro,hard seed coat,portuguese
dispersal_term,tegumentos seminais duros,hard seed coat,portuguese
dispersal_term,caroço,stone,portuguese
dispersal_term,caroços,stone,portuguese
dispersal_term,tegumento seminal espesso,thick seed coat,portuguese
dispersal_term,tegumentos seminais espessos,thick seed coat,portuguese
dispersal_term,testa espessa,thick testa,portuguese
dispersal_term,testas espessas,thick testa,portuguese
dispersal_term,fruto de parede espessa,thick-walled fruit,portuguese
dispersal_term,frutos de parede espessa,thick-walled fruit,portuguese
dispersal_term,endocarpo lenhoso,woody endocarp,portuguese
dispersal_term,endocarpos lenhosos,woody endocarp,portuguese
dispersal_term,fruto acessório,accessory fruit,portuguese
dispersal_term,frutos acessórios,accessory fruit,portuguese
dispersal_term,fruto composto,compound fruit,portuguese
dispersal_term,frutos compostos,compound fruit,portuguese
dispersal_term,fruto múltiplo,multiple fruit,portuguese
dispersal_term,frutos múltiplos,multiple fruit,portuguese
dispersal_term,aquenio alado,winged achene,spanish
dispersal_term,aquenios alados,winged achene,spanish
dispersal_term,aquenio,achene,spanish
dispersal_term,aquenios,achene,spanish
dispersal_term,cipsela,cypsela,spanish
dispersal_term,cipselas,cypsela,spanish
dispersal_term,antocarpo,anthocarp,spanish
dispersal_term,antocarpos,anthocarp,spanish
dispersal_term,anfisarca,amphisarca,spanish
dispersal_term,anfisarcas,amphisarca,spanish
dispersal_term,arilocarpio,arillocarpium,spanish
dispersal_term,arilocarpios,arillocarpium,spanish
dispersal_term,balausta,balausta,spanish
dispersal_term,balaustas,balausta,spanish
dispersal_term,baya,berry,spanish
dispersal_term,bayas,berry,spanish
dispersal_term,cactidio,cactidium,spanish
dispersal_term,cactidios,cactidium,spanish
dispersal_term,epispermatio,epispermatium,spanish
dispersal_term,epispermatios,epispermatium,spanish
dispersal_term,baya carnosa,fleshy berry,spanish
dispersal_term,bayas carnosas,fleshy berry,spanish
dispersal_term,hesperidio,hesperidium,spanish
dispersal_term,hesperidios,hesperidium,spanish
dispersal_term,pepo,pepo,spanish
dispersal_term,pepos,pepo,spanish
dispersal_term,baya pulposa,pulpy berry,spanish
dispersal_term,bayas pulposas,pulpy berry,spanish
dispersal_term,sincarpo,syncarp,spanish
dispersal_term,sincarpos,syncarp,spanish
dispersal_term,cápsula,capsule,spanish
dispersal_term,cápsulas,capsule,spanish
dispersal_term,circuncísil,circumscissile,spanish
dispersal_term,circuncísiles,circumscissile,spanish
dispersal_term,cápsula circuncísil,circumscissile capsule,spanish
dispersal_term,cápsulas circuncísiles,circumscissile capsule,spanish
dispersal_term,loculicida,loculicidal,spanish
dispersal_term,loculicidas,loculicidal,spanish
dispersal_term,cápsula loculicida,loculicidal capsule,spanish
dispersal_term,cápsulas loculicidas,loculicidal capsule,spanish
dispersal_term,poricida,poricidal,spanish
dispersal_term,poricidas,poricidal,spanish
dispersal_term,cápsula poricida,poricidal capsule,spanish
dispersal_term,cápsulas poricidas,poricidal capsule,spanish
dispersal_term,pixidio,pyxis,spanish
dispersal_term,pixidios,pyxis,spanish
dispersal_term,septícida,septicidal,spanish
dispersal_term,septícidas,septicidal,spanish
dispersal_term,cápsula septícida,septicidal capsule,spanish
dispersal_term,cápsulas septícidas,septicidal capsule,spanish
dispersal_term,silícula,silicle,spanish
dispersal_term,silículas,silicle,spanish
dispersal_term,siliqua,silique,spanish
dispersal_term,siliquas,silique,spanish
dispersal_term,cariopses,grain,spanish
dispersal_term,cariopsis,grain,spanish
dispersal_term,drupa agregada,aggregate drupe,spanish
dispersal_term,drupas agregadas,aggregate drupe,spanish
dispersal_term,drupa compuesta,compound drupe,spanish
dispersal_term,drupas compuestas,compound drupe,spanish
dispersal_term,drupa,drupe,spanish
dispersal_term,drupas,drupe,spanish
dispersal_term,drupéola,drupelet,spanish
dispersal_term,drupéolas,drupelet,spanish
dispersal_term,drupeto,drupetum,spanish
dispersal_term,drupetos,drupetum,spanish
dispersal_term,pseudodrupa,pseudodrupe,spanish
dispersal_term,pseudodrupas,pseudodrupe,spanish
dispersal_term,fruto drupáceo,stone fruit,spanish
dispersal_term,frutos drupáceos,stone fruit,spanish
dispersal_term,folículo,follicle,spanish
dispersal_term,folículos,follicle,spanish
dispersal_term,cono,cone,spanish
dispersal_term,conos,cone,spanish
dispersal_term,megastrobilo,megastrobilus,spanish
dispersal_term,megastrobilos,megastrobilus,spanish
dispersal_term,microstrobilo,microstrobilus,spanish
dispersal_term,microstrobilos,microstrobilus,spanish
dispersal_term,cono ovulífero,ovulate cone,spanish
dispersal_term,conos ovulíferos,ovulate cone,spanish
dispersal_term,cono polinífero,pollen cone,spanish
dispersal_term,conos poliníferos,pollen cone,spanish
dispersal_term,cono seminífero,seed cone,spanish
dispersal_term,conos seminíferos,seed cone,spanish
dispersal_term,estróbilo,strobilus,spanish
dispersal_term,estróbilos,strobilus,spanish
dispersal_term,cono bacciforme,berry-like cone,spanish
dispersal_term,conos bacciformes,berry-like cone,spanish
dispersal_term,gálbulo,galbulus,spanish
dispersal_term,gálbulos,galbulus,spanish
dispersal_term,legumbre,legume,spanish
dispersal_term,legumbres,legume,spanish
dispersal_term,lomento,loment,spanish
dispersal_term,lomentos,loment,spanish
dispersal_term,nueces aladas,winged nut,spanish
dispersal_term,nuez alada,winged nut,spanish
dispersal_term,nueces,nut,spanish
dispersal_term,nuez,nut,spanish
dispersal_term,núcula,nutlet,spanish
dispersal_term,núculas,nutlet,spanish
dispersal_term,nuculanio,nuculanium,spanish
dispersal_term,nuculanios,nuculanium,spanish
dispersal_term,pomo,pome,spanish
dispersal_term,pomos,pome,spanish
dispersal_term,sámara,samaras,spanish
dispersal_term,sámaras,samaras,spanish
dispersal_term,samaroide,samaroid,spanish
dispersal_term,samaroides,samaroid,spanish
dispersal_term,sámara alada,winged samara,spanish
dispersal_term,sámaras aladas,winged samara,spanish
dispersal_term,cámara,camara,spanish
dispersal_term,cámaras,camara,spanish
dispersal_term,cárcerulo,carcerulus,spanish
dispersal_term,cárcerulos,carcerulus,spanish
dispersal_term,coco,coccus,spanish
dispersal_term,cocos,coccus,spanish
dispersal_term,cremocarpo,cremocarp,spanish
dispersal_term,cremocarpos,cremocarp,spanish
dispersal_term,mericarpio,mericarp,spanish
dispersal_term,mericarpos,mericarp,spanish
dispersal_term,regma,regma,spanish
dispersal_term,regmas,regma,spanish
dispersal_term,esquizocarpo,schizocarp,spanish
dispersal_term,esquizocarpos,schizocarp,spanish
dispersal_term,sorosis,sorosis,spanish
dispersal_term,sicono,syconium,spanish
dispersal_term,siconos,syconium,spanish
dispersal_term,utrículo,utricle,spanish
dispersal_term,utrículos,utricle,spanish
dispersal_term,ala,wing,spanish
dispersal_term,alas,wing,spanish
dispersal_term,alada,winged,spanish
dispersal_term,aladas,winged,spanish
dispersal_term,alado,winged,spanish
dispersal_term,alados,winged,spanish
dispersal_term,fruto alado,winged fruit,spanish
dispersal_term,frutos alados,winged fruit,spanish
dispersal_term,semilla alada,winged seed,spanish
dispersal_term,semillas aladas,winged seed,spanish
dispersal_term,arista,awn,spanish
dispersal_term,aristas,awn,spanish
dispersal_term,aristada,awned,spanish
dispersal_term,aristadas,awned,spanish
dispersal_term,aristado,awned,spanish
dispersal_term,aristados,awned,spanish
dispersal_term,coma,coma,spanish
dispersal_term,comas,coma,spanish
dispersal_term,comosa,comose,spanish
dispersal_term,comosas,comose,spanish
dispersal_term,comoso,comose,spanish
dispersal_term,comosos,comose,spanish
dispersal_term,paposa,pappose,spanish
dispersal_term,paposas,pappose,spanish
dispersal_term,paposo,pappose,spanish
dispersal_term,paposos,pappose,spanish
dispersal_term,papo,pappus,spanish
dispersal_term,papos,pappus,spanish
dispersal_term,plumada,plumed,spanish
dispersal_term,plumadas,plumed,spanish
dispersal_term,plumado,plumed,spanish
dispersal_term,plumados,plumed,spanish
dispersal_term,plumosa,plumose,spanish
dispersal_term,plumosas,plumose,spanish
dispersal_term,plumoso,plumose,spanish
dispersal_term,plumosos,plumose,spanish
dispersal_term,pelo seminal,seed hairs,spanish
dispersal_term,pelos seminales,seed hairs,spanish
dispersal_term,pelo sedoso,silky hairs,spanish
dispersal_term,pelos sedosos,silky hairs,spanish
dispersal_term,penacho de pelos,tuft of hairs,spanish
dispersal_term,penachos de pelos,tuft of hairs,spanish
dispersal_term,arilo,aril,spanish
dispersal_term,arilos,aril,spanish
dispersal_term,arilada,arillate,spanish
dispersal_term,ariladas,arillate,spanish
dispersal_term,arilado,arillate,spanish
dispersal_term,arilados,arillate,spanish
dispersal_term,semilla arilada,arillate seed,spanish
dispersal_term,semillas ariladas,arillate seed,spanish
dispersal_term,arilodio,arillode,spanish
dispersal_term,arilodios,arillode,spanish
dispersal_term,pulpa comestible,edible pulp,spanish
dispersal_term,pulpas comestibles,edible pulp,spanish
dispersal_term,carnosa,fleshy,spanish
dispersal_term,carnosas,fleshy,spanish
dispersal_term,carnoso,fleshy,spanish
dispersal_term,carnosos,fleshy,spanish
dispersal_term,fruto carnoso,fleshy fruit,spanish
dispersal_term,frutos carnosos,fleshy fruit,spanish
dispersal_term,mesocarpo carnoso,fleshy mesocarp,spanish
dispersal_term,mesocarpos carnosos,fleshy mesocarp,spanish
dispersal_term,pericarpo carnoso,fleshy pericarp,spanish
dispersal_term,pericarpos carnosos,fleshy pericarp,spanish
dispersal_term,cubierta seminal carnosa,fleshy seed coat,spanish
dispersal_term,cubiertas seminales carnosas,fleshy seed coat,spanish
dispersal_term,testa carnosa,fleshy testa,spanish
dispersal_term,testas carnosas,fleshy testa,spanish
dispersal_term,jugosa,juicy,spanish
dispersal_term,jugosas,juicy,spanish
dispersal_term,jugoso,juicy,spanish
dispersal_term,jugosos,juicy,spanish
dispersal_term,fruto jugoso,juicy fruit,spanish
dispersal_term,frutos jugosos,juicy fruit,spanish
dispersal_term,pulposa,pulpy,spanish
dispersal_term,pulposas,pulpy,spanish
dispersal_term,pulposo,pulpy,spanish
dispersal_term,pulposos,pulpy,spanish
dispersal_term,fruto pulposo,pulpy fruit,spanish
dispersal_term,frutos pulposos,pulpy fruit,spanish
dispersal_term,sarcotesta,sarcotesta,spanish
dispersal_term,sarcotestas,sarcotesta,spanish
dispersal_term,semilla incluida en arilo,seed enclosed in aril,spanish
dispersal_term,semillas incluidas en arilo,seed enclosed in aril,spanish
dispersal_term,suculenta,succulent,spanish
dispersal_term,suculentas,succulent,spanish
dispersal_term,suculento,succulent,spanish
dispersal_term,suculentos,succulent,spanish
dispersal_term,fruto suculento,succulent fruit,spanish
dispersal_term,frutos suculentos,succulent fruit,spanish
dispersal_term,pulpa dulce,sweet pulp,spanish
dispersal_term,pulpas dulces,sweet pulp,spanish
dispersal_term,barbada,barbed,spanish
dispersal_term,barbadas,barbed,spanish
dispersal_term,barbado,barbed,spanish
dispersal_term,barbados,barbed,spanish
dispersal_term,barba,barbs,spanish
dispersal_term,barbas,barbs,spanish
dispersal_term,cadillosa,burr-like,spanish
dispersal_term,cadillosas,burr-like,spanish
dispersal_term,cadilloso,burr-like,spanish
dispersal_term,cadillosos,burr-like,spanish
dispersal_term,cadillo,burrs,spanish
dispersal_term,cadillos,burrs,spanish
dispersal_term,adherente,clinging,spanish
dispersal_term,adherentes,clinging,spanish
dispersal_term,gloquidio,glochidia,spanish
dispersal_term,gloquidios,glochidia,spanish
dispersal_term,gancho,hooks,spanish
dispersal_term,ganchos,hooks,spanish
dispersal_term,retrorsa,retrorse,spanish
dispersal_term,retrorsas,retrorse,spanish
dispersal_term,retrorso,retrorse,spanish
dispersal_term,retrorsos,retrorse,spanish
dispersal_term,espina,spines,spanish
dispersal_term,espinas,spines,spanish
dispersal_term,espinosa,spiny,spanish
dispersal_term,espinosas,spiny,spanish
dispersal_term,espinoso,spiny,spanish
dispersal_term,espinosos,spiny,spanish
dispersal_term,uncinada,uncinate,spanish
dispersal_term,uncinadas,uncinate,spanish
dispersal_term,uncinado,uncinate,spanish
dispersal_term,uncinados,uncinate,spanish
dispersal_term,adhesiva,adhesive,spanish
dispersal_term,adhesivas,adhesive,spanish
dispersal_term,adhesivo,adhesive,spanish
dispersal_term,adhesivos,adhesive,spanish
dispersal_term,glutinosa,glutinous,spanish
dispersal_term,glutinosas,glutinous,spanish
dispersal_term,glutinoso,glutinous,spanish
dispersal_term,glutinosos,glutinous,spanish
dispersal_term,gomosa,gummy,spanish
dispersal_term,gomosas,gummy,spanish
dispersal_term,gomoso,gummy,spanish
dispersal_term,gomosos,gummy,spanish
dispersal_term,mucílago,mucilage,spanish
dispersal_term,mucílagos,mucilage,spanish
dispersal_term,mucilaginosa,mucilaginous,spanish
dispersal_term,mucilaginosas,mucilaginous,spanish
dispersal_term,mucilaginoso,mucilaginous,spanish
dispersal_term,mucilaginosos,mucilaginous,spanish
dispersal_term,resinosa,resinous,spanish
dispersal_term,resinosas,resinous,spanish
dispersal_term,resinoso,resinous,spanish
dispersal_term,resinosos,resinous,spanish
dispersal_term,pegajosa,sticky,spanish
dispersal_term,pegajosas,sticky,spanish
dispersal_term,pegajoso,sticky,spanish
dispersal_term,pegajosos,sticky,spanish
dispersal_term,semilla pegajosa,sticky seed,spanish
dispersal_term,semillas pegajosas,sticky seed,spanish
dispersal_term,viscosa,viscid,spanish
dispersal_term,viscosas,viscid,spanish
dispersal_term,viscoso,viscid,spanish
dispersal_term,viscosos,viscid,spanish
dispersal_term,semilla viscosa,viscid seed,spanish
dispersal_term,semillas viscosas,viscid seed,spanish
dispersal_term,mirmecócoro,ant-dispersed,spanish
dispersal_term,mirmecócoros,ant-dispersed,spanish
dispersal_term,carúncula,caruncle,spanish
dispersal_term,carúnculas,caruncle,spanish
dispersal_term,carunculada,carunculate,spanish
dispersal_term,carunculadas,carunculate,spanish
dispersal_term,carunculado,carunculate,spanish
dispersal_term,carunculados,carunculate,spanish
dispersal_term,elaiósoma,elaiosome,spanish
dispersal_term,elaiósomas,elaiosome,spanish
dispersal_term,mirmecocoria,myrmecochory,spanish
dispersal_term,mirmecocorias,myrmecochory,spanish
dispersal_term,cámara de aire,air chambers,spanish
dispersal_term,cámaras de aire,air chambers,spanish
dispersal_term,llena de aire,air-filled,spanish
dispersal_term,lleno de aire,air-filled,spanish
dispersal_term,vesiculosa,bladdery,spanish
dispersal_term,vesiculosas,bladdery,spanish
dispersal_term,vesiculoso,bladdery,spanish
dispersal_term,vesiculosos,bladdery,spanish
dispersal_term,pericarpo flotante,buoyant pericarp,spanish
dispersal_term,pericarpos flotantes,buoyant pericarp,spanish
dispersal_term,corchosa,corky,spanish
dispersal_term,corchosas,corky,spanish
dispersal_term,corchoso,corky,spanish
dispersal_term,corchosos,corky,spanish
dispersal_term,pericarpo fibroso,fibrous pericarp,spanish
dispersal_term,pericarpos fibrosos,fibrous pericarp,spanish
dispersal_term,flotando,float,spanish
dispersal_term,flotar,float,spanish
dispersal_term,flotante,floating,spanish
dispersal_term,flotantes,floating,spanish
dispersal_term,flota,floats,spanish
dispersal_term,flotan,floats,spanish
dispersal_term,fruto inflado,inflated fruit,spanish
dispersal_term,frutos inflados,inflated fruit,spanish
dispersal_term,esponjosa,spongy,spanish
dispersal_term,esponjosas,spongy,spanish
dispersal_term,esponjoso,spongy,spanish
dispersal_term,esponjosos,spongy,spanish
dispersal_term,balística,ballistic,spanish
dispersal_term,balísticas,ballistic,spanish
dispersal_term,balístico,ballistic,spanish
dispersal_term,balísticos,ballistic,spanish
dispersal_term,catapulta,catapult,spanish
dispersal_term,catapultas,catapult,spanish
dispersal_term,dehiscente elásticamente,elastically dehiscent,spanish
dispersal_term,dehiscentes elásticamente,elastically dehiscent,spanish
dispersal_term,explosiva,explosive,spanish
dispersal_term,explosivas,explosive,spanish
dispersal_term,explosivo,explosive,spanish
dispersal_term,explosivos,explosive,spanish
dispersal_term,dehiscencia explosiva,explosive dehiscence,spanish
dispersal_term,dehiscencias explosivas,explosive dehiscence,spanish
dispersal_term,dehiscente a la fuerza,forcefully dehiscent,spanish
dispersal_term,dehiscentes a la fuerza,forcefully dehiscent,spanish
dispersal_term,eyecciones de semillas,seed ejection,spanish
dispersal_term,eyección de semillas,seed ejection,spanish
dispersal_term,semilla eyectada,seeds ejected,spanish
dispersal_term,semillas eyectadas,seeds ejected,spanish
dispersal_term,bellota,acorn,spanish
dispersal_term,bellotas,acorn,spanish
dispersal_term,testa coriácea,coriaceous testa,spanish
dispersal_term,testas coriáceas,coriaceous testa,spanish
dispersal_term,endocarpo fibroso,fibrous endocarp,spanish
dispersal_term,endocarpos fibrosos,fibrous endocarp,spanish
dispersal_term,cubierta seminal dura,hard seed coat,spanish
dispersal_term,cubiertas seminales duras,hard seed coat,spanish
dispersal_term,testa dura,hard testa,spanish
dispersal_term,testas duras,hard testa,spanish
dispersal_term,pericarpo coriáceo,leathery pericarp,spanish
dispersal_term,pericarpos coriáceos,leathery pericarp,spanish
dispersal_term,endocarpo lignificado,lignified endocarp,spanish
dispersal_term,endocarpos lignificados,lignified endocarp,spanish
dispersal_term,pericarpo esclerificado,sclerified pericarp,spanish
dispersal_term,pericarpos esclerificados,sclerified pericarp,spanish
dispersal_term,conchiforme,shell-like,spanish
dispersal_term,conchiformes,shell-like,spanish
dispersal_term,hueso,stone,spanish
dispersal_term,huesos,stone,spanish
dispersal_term,endocarpo pétreo,stony endocarp,spanish
dispersal_term,endocarpos pétreos,stony endocarp,spanish
dispersal_term,cubierta seminal gruesa,thick seed coat,spanish
dispersal_term,cubiertas seminales gruesas,thick seed coat,spanish
dispersal_term,testa gruesa,thick testa,spanish
dispersal_term,testas gruesas,thick testa,spanish
dispersal_term,fruto de pared gruesa,thick-walled fruit,spanish
dispersal_term,frutos de pared gruesa,thick-walled fruit,spanish
dispersal_term,endocarpo leñoso,woody endocarp,spanish
dispersal_term,endocarpos leñosos,woody endocarp,spanish
dispersal_term,fruto accesorio,accessory fruit,spanish
dispersal_term,frutos accesorios,accessory fruit,spanish
dispersal_term,fruto agregado,aggregate fruit,spanish
dispersal_term,frutos agregados,aggregate fruit,spanish
dispersal_term,fruto compuesto,compound fruit,spanish
dispersal_term,frutos compuestos,compound fruit,spanish
dispersal_term,fruto múltiple,multiple fruit,spanish
dispersal_term,frutos múltiples,multiple fruit,spanish
dispersal_term,kanatlı aken,winged achene,turkish
dispersal_term,kanatlı akenler,winged achene,turkish
dispersal_term,aken,achene,turkish
dispersal_term,akenler,achene,turkish
dispersal_term,sipsela,cypsela,turkish
dispersal_term,sipselalar,cypsela,turkish
dispersal_term,antokarp,anthocarp,turkish
dispersal_term,antokarplar,anthocarp,turkish
dispersal_term,amfisarka,amphisarca,turkish
dispersal_term,amfisarkalar,amphisarca,turkish
dispersal_term,arillokarpyum,arillocarpium,turkish
dispersal_term,arillokarpyumlar,arillocarpium,turkish
dispersal_term,balaustalar,balausta,turkish
dispersal_term,bakka,berry,turkish
dispersal_term,bakkalar,berry,turkish
dispersal_term,kaktidyum,cactidium,turkish
dispersal_term,kaktidyumlar,cactidium,turkish
dispersal_term,epispermatyum,epispermatium,turkish
dispersal_term,epispermatyumlar,epispermatium,turkish
dispersal_term,etli bakka,fleshy berry,turkish
dispersal_term,etli bakkalar,fleshy berry,turkish
dispersal_term,hesperidyum,hesperidium,turkish
dispersal_term,hesperidyumlar,hesperidium,turkish
dispersal_term,pepolar,pepo,turkish
dispersal_term,pulplu bakka,pulpy berry,turkish
dispersal_term,pulplu bakkalar,pulpy berry,turkish
dispersal_term,sinkarp,syncarp,turkish
dispersal_term,sinkarplar,syncarp,turkish
dispersal_term,kapsül,capsule,turkish
dispersal_term,kapsüller,capsule,turkish
dispersal_term,sirkumskisil,circumscissile,turkish
dispersal_term,sirkumskisiller,circumscissile,turkish
dispersal_term,sirkumskisil kapsül,circumscissile capsule,turkish
dispersal_term,sirkumskisil kapsüller,circumscissile capsule,turkish
dispersal_term,lokulisidal,loculicidal,turkish
dispersal_term,lokulisidaller,loculicidal,turkish
dispersal_term,lokulisidal kapsül,loculicidal capsule,turkish
dispersal_term,lokulisidal kapsüller,loculicidal capsule,turkish
dispersal_term,porisidal,poricidal,turkish
dispersal_term,porisidaller,poricidal,turkish
dispersal_term,porisidal kapsül,poricidal capsule,turkish
dispersal_term,porisidal kapsüller,poricidal capsule,turkish
dispersal_term,piksis,pyxis,turkish
dispersal_term,piksisler,pyxis,turkish
dispersal_term,septisidal,septicidal,turkish
dispersal_term,septisidaller,septicidal,turkish
dispersal_term,septisidal kapsül,septicidal capsule,turkish
dispersal_term,septisidal kapsüller,septicidal capsule,turkish
dispersal_term,silikula,silicle,turkish
dispersal_term,silikulalar,silicle,turkish
dispersal_term,siliqualar,silique,turkish
dispersal_term,karyopsis,grain,turkish
dispersal_term,karyopsisler,grain,turkish
dispersal_term,agregat drupa,aggregate drupe,turkish
dispersal_term,agregat drupalar,aggregate drupe,turkish
dispersal_term,kompozit drupa,compound drupe,turkish
dispersal_term,kompozit drupalar,compound drupe,turkish
dispersal_term,drupalar,drupe,turkish
dispersal_term,drupçuk,drupelet,turkish
dispersal_term,drupçuklar,drupelet,turkish
dispersal_term,drupetumlar,drupetum,turkish
dispersal_term,psödodrupa,pseudodrupe,turkish
dispersal_term,psödodrupalar,pseudodrupe,turkish
dispersal_term,taş çekirdekli meyve,stone fruit,turkish
dispersal_term,taş çekirdekli meyveler,stone fruit,turkish
dispersal_term,folikül,follicle,turkish
dispersal_term,foliküller,follicle,turkish
dispersal_term,megastrobiluslar,megastrobilus,turkish
dispersal_term,mikrostrobilus,microstrobilus,turkish
dispersal_term,mikrostrobiluslar,microstrobilus,turkish
dispersal_term,ovül taşıyan kozalak,ovulate cone,turkish
dispersal_term,ovül taşıyan kozalaklar,ovulate cone,turkish
dispersal_term,polen kozalak,pollen cone,turkish
dispersal_term,polen kozalaklar,pollen cone,turkish
dispersal_term,tohum kozalak,seed cone,turkish
dispersal_term,tohum kozalaklar,seed cone,turkish
dispersal_term,strobiluslar,strobilus,turkish
dispersal_term,bakkamsı kozalak,berry-like cone,turkish
dispersal_term,bakkamsı kozalaklar,berry-like cone,turkish
dispersal_term,galbuluslar,galbulus,turkish
dispersal_term,legüm,legume,turkish
dispersal_term,legümler,legume,turkish
dispersal_term,lomentler,loment,turkish
dispersal_term,bakla,pod,turkish
dispersal_term,baklalar,pod,turkish
dispersal_term,kanatlı nut,winged nut,turkish
dispersal_term,kanatlı nutlar,winged nut,turkish
dispersal_term,nut,nut,turkish
dispersal_term,nutlar,nut,turkish
dispersal_term,nutçuk,nutlet,turkish
dispersal_term,nutçuklar,nutlet,turkish
dispersal_term,nukulanyum,nuculanium,turkish
dispersal_term,nukulanyumlar,nuculanium,turkish
dispersal_term,pom,pome,turkish
